pathway	pval	padj	log2err	ES	NES	size	leadingEdge	group
HP_HYPOVENTILATION	0.2504012841091493	0.7575328994404007	0.1063232559327084	0.5094243770591098	1.2114897171145784	6	54551,1293,1291,1303,1292	Other
HP_HYPOVOLEMIC_SHOCK	0.162217659137577	0.6627305133470226	0.1563124030731863	-0.9210918114143921	-1.2344850427408913	1	3728	Other
HP_HYPSARRHYTHMIA	0.9259757738896366	0.9911558818170062	0.030775259761366663	0.1646794934873902	0.6027199079082246	24	1641,150094,8492,1759,7280,7430,7358,7040	Other
HP_ICHTHYOSIS	0.5138282387190685	0.8857256551794552	0.061840603575328466	0.30876790220652256	0.9680514016387338	15	348938,6768,114548,79188,4000,3845,81848,4893,54453,9526	Other
HP_ILEUS	0.9456521739130435	0.9966663181110307	0.043712583357955095	0.38480635551142006	0.6281319265580514	2	7040,5498	Other
HP_IMMUNE_DYSREGULATION	0.18058252427184465	0.6929657611597958	0.1429011493869481	0.9037220843672457	1.2089868599335831	1	54	Other
HP_IMMUNODEFICIENCY	0.14670255720053835	0.639959795774939	0.13077713797197438	0.36568758261406353	1.3260176176317229	23	940,54,4860,4609,4615,1536,51816,695,7518,3162,7040,3575,974,1503,4247,8915,57217,3981,10625,221037,5238,1105	Other
HP_IMMUNOLOGIC_HYPERSENSITIVITY	0.887905604719764	0.9863867549419152	0.03714792211372885	0.21427136167111138	0.6440953206495347	13	861,5732,7040,7050,3981,10625,221037,5238,1105	Other
HP_IMPACTED_TOOTH	0.7210144927536232	0.9490190452035205	0.05617665863071758	0.5173783515392254	0.8445335064174058	2	4000,10269	Other
HP_IMPAIRED_ADP_INDUCED_PLATELET_AGGREGATION	0.8061594202898551	0.9673451302653403	0.05101141320391501	0.4791459781529295	0.7821255601658317	2	10019,811	Other
HP_IMPAIRED_ANTIGEN_SPECIFIC_RESPONSE	0.5257048092868989	0.8868704657636106	0.06705125798294667	0.47316103379721675	0.9695250509736884	4	55343,1503,5373,5238	Other
HP_IMPAIRED_COLLAGEN_INDUCED_PLATELET_AGGREGATION	0.8061594202898551	0.9673451302653403	0.05101141320391501	0.4791459781529295	0.7821255601658317	2	10019,811	Other
HP_IMPAIRED_CORTISOL_RESPONSE_TO_INSULIN_STIMULATION_TEST	0.46611909650924027	0.8651742745437514	0.08431443206426534	-0.7578163771712159	-1.0156566057464123	1	23530	Other
HP_IMPAIRED_DISTAL_PROPRIOCEPTION	0.9856262833675564	0.9996636206693511	0.04754341942013011	-0.5071960297766749	-0.6797649319402967	1	55775	Other
HP_IMPAIRED_DISTAL_TACTILE_SENSATION	0.7063655030800822	0.9490190452035205	0.0630790410571939	-0.6362282878411911	-0.8526992590483959	1	50717	Other
HP_IMPAIRED_DISTAL_VIBRATION_SENSATION	0.7748815165876777	0.9556522722444823	0.06553210292824141	-0.3790362642821659	-0.7629532849531568	3	3752,50717,5832	Other
HP_IMPAIRED_EPINEPHRINE_INDUCED_PLATELET_AGGREGATION	0.6189655172413793	0.9281810930306759	0.06103637283091772	0.4793840039741679	0.9015594301603883	3	5328,10019,811	Other
HP_IMPAIRED_GLUCOSE_TOLERANCE	0.8672985781990521	0.9786813636085645	0.06011861425318512	-0.3432687531048187	-0.6909576931882456	3	26160,26060,4000	Other
HP_IMPAIRED_LYMPHOCYTE_TRANSFORMATION_WITH_PHYTOHEMAGGLUTININ	0.6177536231884058	0.9276476719885176	0.06350079680659454	0.5655412115193644	0.9231513088382199	2	4615,4247	Other
HP_IMPAIRED_MASTICATION	0.21061359867330018	0.726968455090884	0.11988784511542344	0.6120141965419692	1.2540404909024525	4	10381,9200,2773,8974	Other
HP_IMPAIRED_NEUTROPHIL_BACTERICIDAL_ACTIVITY	0.39805825242718446	0.8467418223365786	0.08998607949971373	0.7955334987593052	1.0642536718690467	1	1536	Other
HP_IMPAIRED_OXIDATIVE_BURST	0.39805825242718446	0.8467418223365786	0.08998607949971373	0.7955334987593052	1.0642536718690467	1	1536	Other
HP_IMPAIRED_PAIN_SENSATION	0.3747927031509121	0.8401089783603829	0.08455574424412811	0.5363295822159462	1.0989598221214953	4	54551,2200,10984,55775	Other
HP_IMPAIRED_PROPRIOCEPTION	0.8484375	0.9768303832579834	0.041908174859140085	0.25908199356762607	0.6961449929238762	9	1959,340075,25894,5832,55775,28982,5611	Other
HP_IMPAIRED_RENAL_CONCENTRATING_ABILITY	0.541747572815534	0.8923353453923265	0.07343814108388569	0.7270471464019851	0.9726335803419546	1	54757	Other
HP_IMPAIRED_SMOOTH_PURSUIT	0.9699248120300752	0.9987119989666885	0.0574877409561325	-0.2415506958250497	-0.5541094182336845	4	3752,8398,2782,7518	Other
HP_IMPAIRED_SOCIAL_INTERACTIONS	0.7223042836041359	0.9490190452035205	0.04669480412820537	0.27493414996491033	0.8102705117107734	12	10381,55384,200424,5071,4728,4716,4723,54539,4729,374291,158	Other
HP_IMPAIRED_TACTILE_SENSATION	0.9692028985507246	0.9985611064210159	0.04258777792732544	0.36395233366434954	0.5940912286026473	2	25894,50717	Other
HP_IMPAIRED_TANDEM_GAIT	0.3007518796992481	0.7935133712225771	0.12384217120104962	-0.4954239891097619	-1.1364864731478566	4	6304,3778,3064	Other
HP_IMPAIRED_TEMPERATURE_SENSATION	0.22758620689655173	0.740962756607966	0.11724971674979229	0.644148909947934	1.211426579478418	3	54551,6578,3074	Other
HP_IMPAIRED_T_CELL_FUNCTION	0.5091210613598673	0.8823010504406649	0.06863256318367258	0.4806163021868787	0.9848011809785258	4	4860,7040,1503,221037	Other
HP_IMPAIRED_USE_OF_NONVERBAL_BEHAVIORS	0.07458563535911603	0.5287256005718125	0.27650059925447157	-0.4837347699399484	-1.5331119651309721	9	9758,158,374291,4729,54539,4723,4716,4728	Other
HP_IMPAIRED_VIBRATION_SENSATION_AT_ANKLES	0.8691796008869179	0.9789893413081819	0.056886416047570075	-0.3788480635551142	-0.6535800642440412	2	3752,5832	Other
HP_IMPAIRED_VIBRATION_SENSATION_IN_THE_LOWER_LIMBS	0.9322314049586777	0.9936656557679524	0.040166098004942086	0.2626913972726366	0.5806388525005264	5	340075,5832,55775,28982	Other
HP_IMPAIRED_VIBRATORY_SENSATION	0.9258675078864353	0.9911558818170062	0.03832057819769935	0.22596057542601855	0.5685667107374947	7	340075,25894,5832,55775,28982	Other
HP_IMPAIRED_VISUOSPATIAL_CONSTRUCTIVE_COGNITION	0.6702898550724637	0.9445919033385006	0.059603704257597284	0.5448416408729706	0.8893627265998532	2	6515,3064	Other
HP_IMPAIRMENT_IN_PERSONALITY_FUNCTIONING	0.9602409638554217	0.9972112689112703	0.023082780235848074	0.12805880374864323	0.5809617233991374	58	10381,57082,54551,4929,1026,64218,6515,8492,112755,1759,2737,7430,5159,7050,27286,7048,6491,55343,10659,200424,3845,81848,2717,5155,2313,1786,7157,2182,8974,1763,5216,1213,221037	Other
HP_IMPAIRMENT_OF_ACTIVITIES_OF_DAILY_LIVING	0.8207282913165266	0.9701197875089475	0.03839958133694333	0.20594987538542608	0.7017204216608939	19	6347,59341,1026	Other
HP_IMPOTENCE	0.8231404958677686	0.9703633158581534	0.04586203431179851	0.322004813859905	0.7117420195729285	5	1026,81848,5155,3074	Other
HP_INABILITY_TO_WALK	0.784741144414169	0.9589416852290129	0.039195633611814606	0.21004937465775947	0.7723239832431833	25	10381,1144,54551,6515,1759,7050,4000,6491,5832,10659	Other
HP_INAPPROPRIATE_ANTIDIURETIC_HORMONE_SECRETION	0.7453798767967146	0.9490190452035205	0.060509298865666666	-0.6153846153846154	-0.8247637139001646	1	5498	Other
HP_INAPPROPRIATE_BEHAVIOR	0.9365942028985508	0.9936656557679524	0.044152305844146505	0.39819596160211856	0.6499882159595768	2	2737,158	Other
HP_INAPPROPRIATE_LAUGHTER	0.9365942028985508	0.9936656557679524	0.044152305844146505	0.39819596160211856	0.6499882159595768	2	2737,158	Other
HP_INCISOR_MACRODONTIA	0.6397984886649875	0.938471934241706	0.07829552499447937	-0.3350727675864934	-0.8493947576123672	5	6304,3778,3064	Other
HP_INCOMITANT_STRABISMUS	0.03956513247409439	0.44309477745330095	0.3217759180753611	-0.7321073558648111	-1.6794303972391305	4	6304,4330,3778,3064	Other
HP_INCOMPLETE_PARTITION_OF_THE_COCHLEA_TYPE_II	0.19301848049281314	0.7039839303649146	0.14205664357582118	-0.9101736972704715	-1.219852138139437	1	6495	Other
HP_INCOMPLETE_PENETRANCE	0.258493353028065	0.7619635531662573	0.09923333437711905	0.40397546174586013	1.1905738306761489	12	1641,59341,785,675,1282,26011,1284	Other
HP_INCOMPREHENSIBLE_SPEECH	0.947463768115942	0.9966663181110307	0.043625124000060564	0.3818272095332671	0.6232689697072793	2	27286,26040	Other
HP_INCOORDINATION	0.7503692762186115	0.9490190452035205	0.04495430676400623	0.2673082654136172	0.787795932330903	12	1293,6515,112755,1291,1303,1292	Other
HP_INCREASED_ADIPOSE_TISSUE	0.6873786407766991	0.9445919033385006	0.06170540536375225	0.6570719602977668	0.8790217476947085	1	4000	Other
HP_INCREASED_ARM_SPAN	0.40942028985507245	0.8467418223365786	0.08455574424412811	0.6519364448857994	1.0641770575106082	2	2200,7043	Other
HP_INCREASED_ASPARTATE_FAMILY_AMINO_ACID_LEVEL_IN_URINE	0.9891304347826086	1	0.041655677397946726	0.33436295318980547	0.5457915207185788	2	9056,10157	Other
HP_INCREASED_BLOOD_PRESSURE	0.044063647490820076	0.45428945875896903	0.2377938344236881	0.33381408353081865	1.4676839901503207	50	389827,1281,861,54,3762,4015,4313,3291,1026,675,7042,2335,2200,4323,51816,2697,5167,7056,3075	Other
HP_INCREASED_BLOOD_UREA_NITROGEN	0.296551724137931	0.7884637985473977	0.10027910675413045	0.6106071405429923	1.1483458378170424	3	7056,3075,2074	Other
HP_INCREASED_BODY_MASS_INDEX	0.38193018480492813	0.8456315184116484	0.09560314922043013	-0.8049627791563275	-1.0788441483436022	1	7067	Other
HP_INCREASED_BODY_WEIGHT	0.9031847133757962	0.9905651933705576	0.02928110158165116	0.15817921762516485	0.660542349169412	40	375298,54551,3479,64218,1513,2737,5167,7518,9056,3075,79188,4000,55384,7798,9672,81848,3614,6102,5155,7157,2182,6103,221037,347344	Other
HP_INCREASED_BONE_MINERAL_DENSITY	0.10422535211267606	0.5970474842546707	0.1619789488834018	0.4263678874142852	1.4065592097433102	17	54,1513,2697,649,5167,9451,7040,83706,4000,9842,55384,1836	Other
HP_INCREASED_B_CELL_COUNT	0.4796116504854369	0.8727252012760139	0.07977059186284526	0.7578163771712159	1.0137962301584742	1	3071	Other
HP_INCREASED_CIRCULATING_ANDROGEN_CONCENTRATION	0.9592233009708738	0.9969394239250362	0.046230252407761636	0.523076923076923	0.6997650468808327	1	7157	Other
HP_INCREASED_CIRCULATING_ANTIBODY_LEVEL	0.12148148148148148	0.6118162027905618	0.15315880868307333	0.4748129675810474	1.3833800655247295	11	1277,4615,3071,9056,7040,3575,3845,4893,6868,3981,5238	Other
HP_INCREASED_CIRCULATING_CORTISOL_LEVEL	0.7396551724137931	0.9490190452035205	0.05269730857084192	0.4326098590372959	0.8135930585127475	3	1026,7157	Other
HP_INCREASED_CIRCULATING_GONADOTROPIN_LEVEL	0.15639810426540285	0.6585536270304743	0.1723243449009459	-0.6519863773872454	-1.3123682223767432	3	317761,164045	Other
HP_INCREASED_CIRCULATING_IGA_LEVEL	0.8170289855072463	0.9701197875089475	0.05039643224429567	0.4726911618669315	0.7715891536558257	2	3575,5238	Other
HP_INCREASED_CIRCULATING_IGG_LEVEL	0.5124378109452736	0.8857256551794552	0.06831108583186465	0.47928846608099485	0.9820803940237963	4	3071,7040,3575,5238	Other
HP_INCREASED_CIRCULATING_IGM_LEVEL	0.6721014492753623	0.9445919033385006	0.05947602869573201	0.5422248441753617	0.8850912442619501	2	4615,5238	Other
HP_INCREASED_CIRCULATING_INTERLEUKIN_6	0.5844660194174758	0.9121161794684771	0.06961334388509648	0.7062034739454095	0.9447492046597963	1	3162	Other
HP_INCREASED_CIRCULATING_LACTATE_DEHYDROGENASE_CONCENTRATION	0.7659259259259259	0.9522762772249425	0.044152305844146505	0.2575671986534164	0.7504288056104194	11	4609,9056,3075,3162,3654,2313,7157,811	Other
HP_INCREASED_CIRCULATING_PROLACTIN_CONCENTRATION	0.6829710144927537	0.9445919033385006	0.058718587955594134	0.5382323733862959	0.8785742043728099	2	5155,5373	Other
HP_INCREASED_CIRCULATING_RENIN_LEVEL	0.6714579055441479	0.9445919033385006	0.06553210292824141	-0.6560794044665013	-0.8793045401419496	1	4306	Other
HP_INCREASED_CONNECTIVE_TISSUE	0.7619047619047619	0.9514879728618422	0.06911984565510101	-0.3275347912524851	-0.7513541288395023	4	203859,8557,4000,7148	Other
HP_INCREASED_CSF_LACTATE	0.008440335536848457	0.21508535688412025	0.3807304007227924	-0.6018933731938216	-1.9075948009506192	9	56997,374291,1892,4729,54539,4723,4716,4728,10128	Other
HP_INCREASED_CUP_TO_DISC_RATIO	0.8070953436807096	0.967347564097974	0.06037863579204014	-0.42253589124446006	-0.7289493111129285	2	136371	Other
HP_INCREASED_DENSITY_OF_LONG_BONES	0.9004739336492891	0.9895314018579952	0.058345277674361214	-0.3214108296075509	-0.6469603871096887	3	203859,26040,7040	Other
HP_INCREASED_ENDOMYSIAL_CONNECTIVE_TISSUE	0.4012841091492777	0.8467418223365786	0.07913166517683488	0.4458366985007704	1.0602684128783333	6	1293,1291,1303,1292	Other
HP_INCREASED_FEMALE_LIBIDO	0.8563106796116505	0.9768303832579834	0.0514264916187015	0.573697270471464	0.7674842449660748	1	81848	Other
HP_INCREASED_FIBULAR_DIAMETER	0.919917864476386	0.9911558818170062	0.050702793702934776	-0.5444168734491315	-0.7296498339907099	1	64327	Other
HP_INCREASED_HEAD_CIRCUMFERENCE	0.724390243902439	0.9490190452035205	0.03777050013247901	0.18616343555359768	0.8302877341345567	53	4626,389827,10381,2200,9871,2697,2737,1282,114548,871,7050,3955,2683,4000,55384,6491,3912,200424,1836,3845,4247,55331,57688,4893,2313,10269,2182,2773	Other
HP_INCREASED_HEMOGLOBIN	0.9145631067961165	0.9911558818170062	0.048408761881695135	0.5508684863523573	0.73694421445704406	1	10019	Other
HP_INCREASED_HEPATIC_GLYCOGEN_CONTENT	0.2032854209445585	0.7176126510029543	0.13802224249664274	-0.9037220843672457	-1.2112054217840318	1	5236	Other
HP_INCREASED_INTERVERTEBRAL_SPACE	0.08793103448275862	0.5641284006238088	0.19782202131510335	0.732963324597016	1.378456502039976	3	59341,54,1836	Other
HP_INCREASED_INTRACRANIAL_PRESSURE	0.30441640378548895	0.796410702280602	0.09344492194109945	0.46634093945665556	1.1734167941872446	7	64218,1513,114548,7048,3845,5155	Other
HP_INCREASED_INTRAMYOCELLULAR_LIPID_DROPLETS	0.02643444447865522	0.3704594430943921	0.35248785758361917	-0.7538745427984579	-1.7293636141449624	4	56997,1339,6329	Other
HP_INCREASED_LAXITY_OF_ANKLES	0.1011608623548922	0.5921690645047725	0.1797823162983236	0.6754473161033797	1.3840173784382799	4	1293,2737,1291,1292	Other
HP_INCREASED_LAXITY_OF_FINGERS	0.1011608623548922	0.5921690645047725	0.1797823162983236	0.6754473161033797	1.3840173784382799	4	1293,1291,1303,1292	Other
HP_INCREASED_LDL_CHOLESTEROL_CONCENTRATION	0.8522427440633246	0.9768303832579834	0.06613262047584399	-0.24875621890547264	-0.6684647781219294	6	2053,2690,23224,4000,79188,9056	Other
HP_INCREASED_LEVEL_OF_L_FUCOSE_IN_URINE	0.4982758620689655	0.8785372090919048	0.07165273668294567	0.5235966219572776	0.984708434600051	3	1316,3845,7157	Other
HP_INCREASED_MEAN_CORPUSCULAR_HEMOGLOBIN_CONCENTRATION	0.6878850102669405	0.9445919033385006	0.06435833679173605	-0.6466501240694789	-0.8666670316225115	1	404672	Other
HP_INCREASED_MEAN_CORPUSCULAR_VOLUME	0.9492753623188406	0.9966663181110307	0.04353782409140024	0.3795827616577946	0.6196052844591342	2	51816	Other
HP_INCREASED_MEGAKARYOCYTE_COUNT	0.6189655172413793	0.9281810930306759	0.06103637283091772	0.4793840039741679	0.9015594301603883	3	10019,7157,811	Other
HP_INCREASED_MUSCLE_FATIGUABILITY	0.2813141683778234	0.7804151613134409	0.1147507192270233	-0.8580645161290322	-1.1500132752688583	1	6329	Other
HP_INCREASED_MUSCLE_LIPID_CONTENT	0.6452599388379205	0.9415662499999999	0.08835944425009051	-0.24303118950874555	-0.8271410530695801	11	390594,56997,1339,6329	Other
HP_INCREASED_NUCHAL_TRANSLUCENCY	0.38058252427184464	0.8450255804136766	0.09255288646847727	0.8034739454094293	1.0748762911765355	1	699	Other
HP_INCREASED_NUMBER_OF_SKIN_FOLDS	0.5507246376811594	0.89988108129393	0.06911984565510101	0.5918570009930486	0.966107427686706	2	5832,203068	Other
HP_INCREASED_OVERBITE	0.19301848049281314	0.7039839303649146	0.14205664357582118	-0.9101736972704715	-1.219852138139437	1	6495	Other
HP_INCREASED_PROPORTION_OF_CD25_MAST_CELLS	0.06865037303048355	0.512915835913573	0.2878051305355643	0.973697270471464	1.3025986925808293	1	861	Other
HP_INCREASED_PROTEINOGENIC_AMINO_ACID_LEVEL_IN_URINE	0.9601990049751243	0.9972112689112703	0.038955647996588516	0.26009781975124713	0.532950378286109	4	9056,9581	Other
HP_INCREASED_PULMONARY_VASCULAR_RESISTANCE	0.02222325267984261	0.34964047483144617	0.35248785758361917	0.9925558312655087	1.3278274134361157	1	70	Other
HP_INCREASED_SENSITIVITY_TO_IONIZING_RADIATION	0.9242718446601942	0.9911558818170062	0.04792589670581297	0.5444168734491315	0.7283133362697093	1	5155	Other
HP_INCREASED_SERUM_LACTATE	0.003313029986056605	0.12460294487760061	0.4317076958033464	-0.49406768164370257	-1.9751648448598638	17	56997,1339,387787,11019,2806,90624,374291,38,51660,1892,4729,4723,4728,131118,10128,23479	Other
HP_INCREASED_SERUM_PYRUVATE	0.006701138937016966	0.1863909385814719	0.40701791892395395	-0.617339312406577	-1.9565479787895839	9	1339,387787,374291,51660,4729,54539,4723,4716,4728	Other
HP_INCREASED_SERUM_SEROTONIN	0.5760869565217391	0.9099065568577763	0.0668966276500666	0.57956773891102	0.946047265589585	2	1026,1027	Other
HP_INCREASED_SULFUR_AMINO_ACID_LEVEL_IN_URINE	0.9955654101995566	1	0.05060042438536184	-0.28897715988083417	-0.4985368248886396	2	10157,9581	Other
HP_INCREASED_SUSCEPTIBILITY_TO_FRACTURES	0.023485455478594708	0.35398785461099874	0.35248785758361917	0.43862486959903907	1.705867274437471	30	1134,861,1277,1144,7421,1278,4313,1026,1513,166929,2335,4323,9871	Other
HP_INCREASED_TOTAL_BILIRUBIN	0.6078028747433265	0.9212654994477086	0.07045008506584192	-0.6838709677419355	-0.9165519336729246	1	1376	Other
HP_INCREASED_URINARY_CORTISOL_LEVEL	0.70509977827051	0.9490190452035205	0.0668966276500666	-0.4771598808341609	-0.8231853758040939	2	1027,7157	Other
HP_INCREASED_URINARY_NON_PROTEINOGENIC_AMINO_ACID_LEVEL	0.2781954887218045	0.7797413401781071	0.12944288774504625	-0.5054995909089227	-1.1595995750671777	4	7915,55526,10157	Other
HP_INCREASED_URINARY_POTASSIUM	0.37166324435318276	0.8363159388734828	0.09721508088464663	-0.8074441687344913	-1.0821698084802964	1	2628	Other
HP_INCREASED_URINE_PROTEINOGENIC_AMINO_ACID_DERIVATIVE_LEVEL	0.2394678492239468	0.7476855052683122	0.13145761164276346	-0.7164846077457795	-1.2360629524300806	2	26873,4337	Other
HP_INCREASED_VERTEBRAL_HEIGHT	0.32065217391304346	0.8082904540999014	0.09854998035316907	0.6847111510716277	1.1176762761280292	2	59341,23363	Other
HP_INEFFECTIVE_ESOPHAGEAL_PERISTALSIS	0.44611528822055135	0.852254075293785	0.09821233512174378	-0.43190854870775347	-0.9907841243725759	4	1287,28982,10625,2717	Other
HP_INFANTILE_AXIAL_HYPOTONIA	0.2644628099173554	0.7643417713281708	0.10473282158065095	0.5370415084446324	1.187047495448854	5	10381,7050,2683,6491	Other
HP_INFANTILE_ENCEPHALOPATHY	0.2037914691943128	0.7185323632156286	0.14920754243532175	-0.6259314456035767	-1.259922855885947	3	2639,728294,9326	Other
HP_INFANTILE_MUSCULAR_HYPOTONIA	0.38935574229691877	0.8467418223365786	0.07362127410143941	0.31197373713296206	1.0629690450570606	19	10381,150094,54551,1289,9056,7050,27286,2683,55384,6491	Other
HP_INFANTILE_ONSET	0.6909722222222222	0.9462347889000882	0.03753629052029203	0.18262746907033306	0.8593100342825782	71	389827,1134,1641,1144,54551,7421,4313,1293,4593,1959,4860,64857,84617,51816,1545,9294,3071,9056,114548,1291,9451,1303,7040,1292	Other
HP_INFANTILE_SPASMS	0.37362637362637363	0.8383282798045539	0.08175155825321447	0.42126047691123636	1.1013747952087505	8	1641,150094	Other
HP_INFECTION_RELATED_SEIZURE	0.8575757575757575	0.9768303832579834	0.04000315174981936	0.24133260595571773	0.6739470633601136	10	150094,785,112755	Other
HP_INFECTIOUS_ENCEPHALITIS	0.7296849087893864	0.9490190452035205	0.051530912208538955	0.38460588745820035	0.7880721699549338	4	695,3071,8915	Other
HP_INFERIOR_VERMIS_HYPOPLASIA	0.5833333333333334	0.9121161794684771	0.06628421870126719	0.5765086007369415	0.9410537348763581	2	284217,2972	Other
HP_INFERTILITY	0.5147492625368731	0.8859266426001967	0.06238614928936257	0.3183711859111917	0.9570172582829511	13	54551,24145,115399,1767,11077	Other
HP_INFLAMMATION_OF_THE_LARGE_INTESTINE	0.4968454258675079	0.8785372090919048	0.06736238681662789	0.39128273695616506	0.9845537802339763	7	3569,2162,3587,7040,8915,10625	Other
HP_INFLAMMATORY_ABNORMALITY_OF_THE_EYE	0.07702702702702703	0.5382881121797378	0.18643255843407516	0.4053651699243865	1.450683049717143	22	348938,3569,6768,2200,1536,695,144811,726,114548,3321,55343,10758,7132,974	Other
HP_INGUINAL_HERNIA	0.040522875816993466	0.44895903586010627	0.25720646646883816	0.3783438558188482	1.504774461475412	33	1281,1277,9509,1290,1289,1278,4015,285590,7042,2200,2737,7518,871,3955,7048,7043,55384,64175,5832,203068,1836	Other
HP_INSIDIOUS_ONSET	0.2174757281553398	0.7302768599051087	0.12878871306171366	0.8843672456575682	1.1830942253715788	1	4929	Other
HP_INSOMNIA	0.2808988764044944	0.7804151613134409	0.09923333437711905	0.4923184580558504	1.17080920415232	6	10381,6515	Other
HP_INSPIRATORY_STRIDOR	0.06265664160401002	0.49902516741010355	0.2878571172551493	-0.6620278330019881	-1.5186702573812096	4	6329,80199,728294,3835	Other
HP_INSULINOMA	0.5760869565217391	0.9099065568577763	0.0668966276500666	0.57956773891102	0.946047265589585	2	1026,1027	Other
HP_INSULIN_RESISTANCE	0.3230088495575221	0.8087573999413386	0.08628656262672446	0.37649086877054994	1.1317238335125734	13	3569,3479,57061,5167,7518,9451,4000	Other
HP_INSULIN_RESISTANT_DIABETES_MELLITUS	0.3723916532905297	0.8375210316279239	0.083129129135339	0.45902507168590545	1.0916323978362161	6	57061,7518,9451,4000,10269	Other
HP_INTELLECTUAL_DISABILITY_BORDERLINE	0.9325842696629213	0.9936656557679524	0.03879622083044794	0.250129843982742	0.5948473366703543	6	54551,27286,4893	Other
HP_INTELLECTUAL_DISABILITY_MILD	0.796078431372549	0.964790232659866	0.03660822213366891	0.1925234027196789	0.7657169402735846	33	84623,54551,3479,54,8492,2200,2737,29899	Other
HP_INTELLECTUAL_DISABILITY_MODERATE	0.2496570644718793	0.7569156357426936	0.09688777032754396	0.33731885763692204	1.1909222789137262	21	10381,84623,54551,1278,8492,284217	Other
HP_INTELLECTUAL_DISABILITY_PROFOUND	0.6941896024464832	0.9466616648231887	0.08431443206426534	-0.23756535010234467	-0.8085384195077797	11	2571,9758	Other
HP_INTELLECTUAL_DISABILITY_PROGRESSIVE	0.32608695652173914	0.8099507143055394	0.12384217120104962	-0.3877551020408163	-1.1064954472908048	7	3756,79944,54539,2073,7507,4247,55343	Other
HP_INTELLECTUAL_DISABILITY_SEVERE	0.9047619047619048	0.9908461899095411	0.028362848715164396	0.1534429364085555	0.6581939387153992	45	7849,9928,57082,84623,259266,8492,64857,2737,79228,7846,7430	Other
HP_INTERCOSTAL_MUSCLE_WEAKNESS	0.3786231884057971	0.8441987856054509	0.08889452886204495	0.6642769883740378	1.0843209279145642	2	59341,9200	Other
HP_INTERICTAL_EEG_ABNORMALITY	0.9453836150845254	0.9966663181110307	0.028010662922648945	0.1436952904043896	0.5818693115414236	35	1641,150094,785,8492,112755,4615,1759,7280,7430,7358,7040,27286	Other
HP_INTERMITTENT_DIARRHEA	0.7744610281923715	0.9554105659418307	0.04879897016828393	0.36458163512048236	0.747041711227945	4	675,3845,7157,25839	Other
HP_INTERMITTENT_EPISODES_OF_RESPIRATORY_INSUFFICIENCY_DUE_TO_MUSCLE_WEAKNESS	0.04233054614032996	0.45428945875896903	0.3217759180753611	0.9841191066997519	1.3165408804219085	1	1134	Other
HP_INTERNALLY_NUCLEATED_SKELETAL_MUSCLE_FIBERS	0.3326488706365503	0.8132684175534161	0.10395847155995677	-0.8297766749379653	-1.1121007497105444	1	203859	Other
HP_INTERPHALANGEAL_JOINT_EROSIONS	0.21165048543689322	0.726968455090884	0.13077713797197438	0.888833746898263	1.1890694487320415	1	4313	Other
HP_INTERRUPTED_AORTIC_ARCH	0.8427184466019417	0.975783276597768	0.05216303054600547	0.5786600496277916	0.7741233820332554	1	3845	Other
HP_INTERSTITIAL_CARDIAC_FIBROSIS	0.7934782608695652	0.9637541013632881	0.051740545987316304	0.48411815830015714	0.7902418114967666	2	7139	Other
HP_INTERVERTEBRAL_SPACE_NARROWING	0.36699029126213595	0.8363159388734828	0.09466462231533423	0.8104218362282878	1.0841710830705882	1	2335	Other
HP_INTESTINAL_ATRESIA	0.521669341894061	0.8864228103266718	0.06583119583688658	0.40270760693301727	0.9577007830282147	6	1063,699,7050,2313,57217	Other
HP_INTESTINAL_CARCINOID	0.5760869565217391	0.9099065568577763	0.0668966276500666	0.57956773891102	0.946047265589585	2	1026,1027	Other
HP_INTESTINAL_FISTULA	0.6504854368932039	0.9424361748542367	0.06435833679173605	0.6789081885856079	0.9082339507903029	1	7040	Other
HP_INTESTINAL_HYPOPLASIA	0.9305785123966942	0.9936656557679524	0.04024775650688684	0.2637559588597528	0.5829919018381785	5	4593,79827,4000,10269	Other
HP_INTESTINAL_MALROTATION	0.5384615384615384	0.891018908259885	0.09923333437711905	-0.2627819881932062	-0.935095167344508	12	152110,25802,6495	Other
HP_INTESTINAL_POLYP	0.30082644628099175	0.7935133712225771	0.09688777032754396	0.5241173545499751	1.1584806448978033	5	699,7048,4193,3845,7157	Other
HP_INTESTINAL_PSEUDO_OBSTRUCTION	0.4982758620689655	0.8785372090919048	0.07165273668294567	0.5235966219572776	0.984708434600051	3	675,3845,7157	Other
HP_INTRAALVEOLAR_PHOSPHOLIPID_ACCUMULATION	0.4970873786407767	0.8785372090919048	0.07788401119770678	0.7518610421836228	1.0058292656778576	1	9056	Other
HP_INTRACRANIAL_HEMORRHAGE	0.007811815832730369	0.20563598502364663	0.40701791892395395	0.4728031764695766	1.7740855266386355	26	5054,1281,3762,4015,6678,7042,2162,135228,2335,2200,51816,1282,3075,1284,7048,4000,7043	Other
HP_INTRACRANIAL_MENINGIOMA	0.9242718446601942	0.9911558818170062	0.04792589670581297	0.5444168734491315	0.7283133362697093	1	5155	Other
HP_INTRAMUSCULAR_HEMATOMA	0.07065217391304347	0.517187324804595	0.22798720285044224	0.8301886792452831	1.355143975748467	2	5054,2162	Other
